ma_geo_id	ma_vote_id	ctyvtd	statefp10	countyfp10	vtdst10	geoid10	vtdi10	name10	namelsad10	lsad10	mtfcc10	funcstat10	aland10	awater10	intptlat10	intptlon10	recordno	logrecno	county	vtd	name	precinct_code	town	prec_number	citizen	democrat	green	independent	libertarian	npa	other	reform	republican	unknown	total	dem_pct	vap	pop100
1155	"1205"	"17 3232"	25	17	"3232"	"250173232"	"A"	"Medford Ward 4 Precinct 2"	"Medford Ward 4 Precinct 2"	0	"G5240"	"N"	636410	0	42.413292	-71.11768	70000000	123755	17	"3232"	"Medford Ward 4 Precinct 2"	"MEDFORD-4-002"	"MEDFORD"	"4-002"	"0"	"1035"	"0"	"0"	"1"	"986"	"5"	"0"	"155"	"0"	"2182"	"0.869747877"	2734	3229
1156	"1206"	"17 3233"	25	17	"3233"	"250173233"	"A"	"Medford Ward 5 Precinct 1"	"Medford Ward 5 Precinct 1"	0	"G5240"	"N"	756822	1812	42.403843	-71.11002	70000000	123806	17	"3233"	"Medford Ward 5 Precinct 1"	"MEDFORD-5-001"	"MEDFORD"	"5-001"	"0"	"979"	"1"	"0"	"1"	"943"	"13"	"0"	"131"	"0"	"2068"	"0.881981969"	2978	3474
1157	"1207"	"17 3234"	25	17	"3234"	"250173234"	"A"	"Medford Ward 5 Precinct 2"	"Medford Ward 5 Precinct 2"	0	"G5240"	"N"	670838	0	42.40107	-71.10139	70000000	123878	17	"3234"	"Medford Ward 5 Precinct 2"	"MEDFORD-5-002"	"MEDFORD"	"5-002"	"0"	"951"	"0"	"0"	"4"	"766"	"6"	"0"	"95"	"0"	"1822"	"0.90917784"	2803	3365
1158	"1393"	"17 3287"	25	17	"3287"	"250173287"	"A"	"Newton Ward 6 Precinct 4"	"Newton Ward 6 Precinct 4"	0	"G5240"	"N"	1776559	9311	42.333946	-71.20308	70000000	127539	17	"3287"	"Newton Ward 6 Precinct 4"	"NEWTON-6-004"	"NEWTON"	"6-004"	"0"	"1098"	"0"	"0"	"0"	"814"	"6"	"0"	"143"	"0"	"2061"	"0.884770334"	1953	2656
1159	"1394"	"17 3288"	25	17	"3288"	"250173288"	"A"	"Newton Ward 7 Precinct 1"	"Newton Ward 7 Precinct 1"	0	"G5240"	"N"	2794329	96289	42.32535	-71.17441	70000000	127666	17	"3288"	"Newton Ward 7 Precinct 1"	"NEWTON-7-001"	"NEWTON"	"7-001"	"0"	"618"	"0"	"0"	"0"	"772"	"4"	"0"	"217"	"0"	"1611"	"0.740119755"	1987	2567
1160	"1395"	"17 3289"	25	17	"3289"	"250173289"	"A"	"Newton Ward 7 Precinct 2"	"Newton Ward 7 Precinct 2"	0	"G5240"	"N"	1723672	3129	42.34571	-71.18288	70000000	127748	17	"3289"	"Newton Ward 7 Precinct 2"	"NEWTON-7-002"	"NEWTON"	"7-002"	"0"	"962"	"0"	"0"	"1"	"833"	"2"	"0"	"141"	"0"	"1939"	"0.872166812"	1886	2517
1161	"1396"	"17 3290"	25	17	"3290"	"250173290"	"A"	"Newton Ward 7 Precinct 3"	"Newton Ward 7 Precinct 3"	0	"G5240"	"N"	689028	0	42.3394	-71.173836	70000000	127820	17	"3290"	"Newton Ward 7 Precinct 3"	"NEWTON-7-003"	"NEWTON"	"7-003"	"0"	"414"	"0"	"0"	"1"	"437"	"5"	"0"	"61"	"0"	"918"	"0.871578932"	2149	2378
1162	"1397"	"17 3291"	25	17	"3291"	"250173291"	"A"	"Newton Ward 7 Precinct 4"	"Newton Ward 7 Precinct 4"	0	"G5240"	"N"	898551	7598	42.33654	-71.18179	70000000	127859	17	"3291"	"Newton Ward 7 Precinct 4"	"NEWTON-7-004"	"NEWTON"	"7-004"	"0"	"606"	"1"	"0"	"0"	"549"	"0"	"0"	"115"	"0"	"1271"	"0.840499282"	3124	3557
1163	"1398"	"17 3292"	25	17	"3292"	"250173292"	"A"	"Newton Ward 8 Precinct 1"	"Newton Ward 8 Precinct 1"	0	"G5240"	"N"	2190885	0	42.312523	-71.1871	70000000	127922	17	"3292"	"Newton Ward 8 Precinct 1"	"NEWTON-8-001"	"NEWTON"	"8-001"	"0"	"753"	"0"	"1"	"1"	"1099"	"12"	"0"	"169"	"0"	"2035"	"0.816702843"	2200	2878
1164	"1901"	"17 3365"	25	17	"3365"	"250173365"	"A"	"Wakefield Precinct 4"	"Wakefield Precinct 4"	0	"G5240"	"N"	2546619	320664	42.479237	-71.06785	70000000	133822	17	"3365"	"Wakefield Precinct 4"	"WAKEFIELD-004"	"WAKEFIELD"	"4"	"0"	"884"	"0"	"0"	"8"	"1332"	"7"	"0"	"357"	"0"	"2588"	"0.712328792"	2967	3819
1165	"1902"	"17 3366"	25	17	"3366"	"250173366"	"A"	"Wakefield Precinct 5"	"Wakefield Precinct 5"	0	"G5240"	"N"	1688717	1044	42.49759	-71.077866	70000000	133894	17	"3366"	"Wakefield Precinct 5"	"WAKEFIELD-005"	"WAKEFIELD"	"5"	"0"	"809"	"0"	"0"	"3"	"1288"	"6"	"0"	"273"	"0"	"2379"	"0.747689486"	2734	3405
1166	"1903"	"17 3367"	25	17	"3367"	"250173367"	"A"	"Wakefield Precinct 6"	"Wakefield Precinct 6"	0	"G5240"	"N"	3068188	1013495	42.51148	-71.084335	70000000	133976	17	"3367"	"Wakefield Precinct 6"	"WAKEFIELD-006"	"WAKEFIELD"	"6"	"0"	"853"	"0"	"1"	"2"	"1200"	"2"	"0"	"304"	"0"	"2362"	"0.73725152"	2654	3411
1167	"1904"	"17 3368"	25	17	"3368"	"250173368"	"A"	"Wakefield Precinct 7"	"Wakefield Precinct 7"	0	"G5240"	"N"	2278694	33228	42.52167	-71.07173	70000000	134116	17	"3368"	"Wakefield Precinct 7"	"WAKEFIELD-007"	"WAKEFIELD"	"7"	"0"	"804"	"0"	"0"	"3"	"1344"	"8"	"0"	"280"	"0"	"2439"	"0.741697431"	2642	3409
1168	"1914"	"17 3369"	25	17	"3369"	"250173369"	"A"	"Waltham Ward 1 Precinct 1"	"Waltham Ward 1 Precinct 1"	0	"G5240"	"N"	6390935	27739	42.388718	-71.263695	70000000	134195	17	"3369"	"Waltham Ward 1 Precinct 1"	"WALTHAM-01-001"	"WALTHAM"	"01-001"	"0"	"785"	"0"	"0"	"4"	"1355"	"10"	"0"	"294"	"0"	"2448"	"0.727525473"	2694	3365
1169	"964"	"17 3141"	25	17	"3141"	"250173141"	"A"	"Hudson Precinct 6"	"Hudson Precinct 6"	0	"G5240"	"N"	2026859	22796	42.382652	-71.57111	70000000	116883	17	"3141"	"Hudson Precinct 6"	"HUDSON-006"	"HUDSON"	"6"	"0"	"422"	"0"	"0"	"3"	"903"	"14"	"0"	"167"	"0"	"1509"	"0.716468573"	2044	2668
1170	"965"	"17 3142"	25	17	"3142"	"250173142"	"A"	"Hudson Precinct 7"	"Hudson Precinct 7"	0	"G5240"	"N"	1639130	50777	42.395733	-71.55918	70000000	116965	17	"3142"	"Hudson Precinct 7"	"HUDSON-007"	"HUDSON"	"7"	"0"	"459"	"0"	"0"	"3"	"970"	"8"	"0"	"178"	"0"	"1618"	"0.72056514"	2011	2615
1171	"1035"	"17 3143"	25	17	"3143"	"250173143"	"A"	"Lexington Precinct 1"	"Lexington Precinct 1"	0	"G5240"	"N"	3965577	69772	42.438133	-71.194595	70000000	117029	17	"3143"	"Lexington Precinct 1"	"LEXINGTON-001"	"LEXINGTON"	"1"	"0"	"813"	"0"	"0"	"6"	"1082"	"3"	"0"	"215"	"0"	"2119"	"0.790856004"	2620	3433
1172	"1036"	"17 3144"	25	17	"3144"	"250173144"	"A"	"Lexington Precinct 2"	"Lexington Precinct 2"	0	"G5240"	"N"	3850920	9127	42.42317	-71.21155	70000000	117101	17	"3144"	"Lexington Precinct 2"	"LEXINGTON-002"	"LEXINGTON"	"2"	"0"	"1071"	"0"	"0"	"1"	"1174"	"7"	"0"	"210"	"0"	"2463"	"0.83606559"	2602	3479
1173	"1078"	"17 3180"	25	17	"3180"	"250173180"	"A"	"Lowell Ward 8 Precinct 2"	"Lowell Ward 8 Precinct 2"	0	"G5240"	"N"	1490706	30046	42.617046	-71.32409	70000000	119985	17	"3180"	"Lowell Ward 8 Precinct 2"	"LOWELL-08-002"	"LOWELL"	"08-002"	"0"	"472"	"0"	"0"	"1"	"641"	"4"	"0"	"106"	"0"	"1224"	"0.816609025"	2316	3131
1174	"1079"	"17 3181"	25	17	"3181"	"250173181"	"A"	"Lowell Ward 8 Precinct 3"	"Lowell Ward 8 Precinct 3"	0	"G5240"	"N"	2311099	7813	42.624283	-71.34006	70000000	120083	17	"3181"	"Lowell Ward 8 Precinct 3"	"LOWELL-08-003"	"LOWELL"	"08-003"	"0"	"501"	"0"	"0"	"0"	"689"	"4"	"0"	"138"	"0"	"1332"	"0.78403753"	2547	3256
1175	"1080"	"17 3182"	25	17	"3182"	"250173182"	"A"	"Lowell Ward 9 Precinct 1"	"Lowell Ward 9 Precinct 1"	0	"G5240"	"N"	643593	4094	42.658955	-71.30559	70000000	120181	17	"3182"	"Lowell Ward 9 Precinct 1"	"LOWELL-09-001"	"LOWELL"	"09-001"	"0"	"482"	"0"	"0"	"3"	"633"	"7"	"0"	"140"	"0"	"1265"	"0.774919629"	2443	3326
1176	"1081"	"17 3183"	25	17	"3183"	"250173183"	"A"	"Lowell Ward 9 Precinct 2"	"Lowell Ward 9 Precinct 2"	0	"G5240"	"N"	921362	0	42.65901	-71.29942	70000000	120228	17	"3183"	"Lowell Ward 9 Precinct 2"	"LOWELL-09-002"	"LOWELL"	"09-002"	"0"	"467"	"0"	"0"	"0"	"713"	"15"	"0"	"109"	"0"	"1304"	"0.810763896"	2357	3236
1177	"1082"	"17 3184"	25	17	"3184"	"250173184"	"A"	"Lowell Ward 9 Precinct 3"	"Lowell Ward 9 Precinct 3"	0	"G5240"	"N"	1024872	118989	42.650284	-71.29471	70000000	120288	17	"3184"	"Lowell Ward 9 Precinct 3"	"LOWELL-09-003"	"LOWELL"	"09-003"	"0"	"512"	"0"	"0"	"0"	"609"	"4"	"0"	"104"	"0"	"1229"	"0.83116883"	2334	3163
1178	"1131"	"17 3191"	25	17	"3191"	"250173191"	"A"	"Malden Ward 1 Precinct 1"	"Malden Ward 1 Precinct 1"	0	"G5240"	"N"	873241	12480	42.42142	-71.06912	70000000	120975	17	"3191"	"Malden Ward 1 Precinct 1"	"MALDEN-1-001"	"MALDEN"	"1-001"	"0"	"768"	"0"	"0"	"4"	"716"	"4"	"0"	"88"	"0"	"1580"	"0.897196233"	3022	3702
1179	"1132"	"17 3192"	25	17	"3192"	"250173192"	"A"	"Malden Ward 1 Precinct 2"	"Malden Ward 1 Precinct 2"	0	"G5240"	"N"	693776	24266	42.4176	-71.066864	70000000	121044	17	"3192"	"Malden Ward 1 Precinct 2"	"MALDEN-1-002"	"MALDEN"	"1-002"	"0"	"816"	"0"	"0"	"3"	"791"	"6"	"0"	"113"	"0"	"1729"	"0.878363848"	2856	3624
1180	"1133"	"17 3193"	25	17	"3193"	"250173193"	"A"	"Malden Ward 2 Precinct 1"	"Malden Ward 2 Precinct 1"	0	"G5240"	"N"	473227	0	42.424942	-71.080154	70000000	121101	17	"3193"	"Malden Ward 2 Precinct 1"	"MALDEN-2-001"	"MALDEN"	"2-001"	"0"	"775"	"0"	"0"	"0"	"714"	"4"	"0"	"93"	"0"	"1586"	"0.892857134"	3046	3668
1181	"1208"	"17 3235"	25	17	"3235"	"250173235"	"A"	"Medford Ward 6 Precinct 1"	"Medford Ward 6 Precinct 1"	0	"G5240"	"N"	1103946	313850	42.423462	-71.13987	70000000	123939	17	"3235"	"Medford Ward 6 Precinct 1"	"MEDFORD-6-001"	"MEDFORD"	"6-001"	"0"	"1235"	"0"	"0"	"2"	"985"	"9"	"0"	"139"	"0"	"2370"	"0.89883554"	2670	3304
1182	"1209"	"17 3236"	25	17	"3236"	"250173236"	"A"	"Medford Ward 6 Precinct 2"	"Medford Ward 6 Precinct 2"	0	"G5240"	"N"	873957	29691	42.41966	-71.12462	70000000	124021	17	"3236"	"Medford Ward 6 Precinct 2"	"MEDFORD-6-002"	"MEDFORD"	"6-002"	"0"	"1070"	"1"	"0"	"1"	"1011"	"7"	"0"	"146"	"0"	"2236"	"0.879934192"	2735	3279
1183	"1210"	"17 3237"	25	17	"3237"	"250173237"	"A"	"Medford Ward 7 Precinct 1"	"Medford Ward 7 Precinct 1"	0	"G5240"	"N"	1613441	402897	42.407333	-71.09114	70000000	124096	17	"3237"	"Medford Ward 7 Precinct 1"	"MEDFORD-7-001"	"MEDFORD"	"7-001"	"0"	"1051"	"0"	"0"	"2"	"896"	"5"	"0"	"171"	"0"	"2125"	"0.86006546"	3709	4522
1184	"1211"	"17 3238"	25	17	"3238"	"250173238"	"A"	"Medford Ward 7 Precinct 2"	"Medford Ward 7 Precinct 2"	0	"G5240"	"N"	1542051	53791	42.410126	-71.08078	70000000	124172	17	"3238"	"Medford Ward 7 Precinct 2"	"MEDFORD-7-002"	"MEDFORD"	"7-002"	"0"	"1018"	"0"	"0"	"1"	"1126"	"4"	"0"	"189"	"0"	"2338"	"0.843413413"	3490	4161
1185	"1212"	"17 3239"	25	17	"3239"	"250173239"	"A"	"Medford Ward 8 Precinct 1"	"Medford Ward 8 Precinct 1"	0	"G5240"	"N"	997742	24674	42.42036	-71.11058	70000000	124251	17	"3239"	"Medford Ward 8 Precinct 1"	"MEDFORD-8-001"	"MEDFORD"	"8-001"	"0"	"1093"	"0"	"0"	"0"	"1103"	"6"	"0"	"201"	"0"	"2403"	"0.844667673"	2989	3384
1186	"1213"	"17 3240"	25	17	"3240"	"250173240"	"A"	"Medford Ward 8 Precinct 2"	"Medford Ward 8 Precinct 2"	0	"G5240"	"N"	1053287	87653	42.410423	-71.10711	70000000	124334	17	"3240"	"Medford Ward 8 Precinct 2"	"MEDFORD-8-002"	"MEDFORD"	"8-002"	"0"	"958"	"1"	"0"	"2"	"952"	"8"	"0"	"126"	"0"	"2047"	"0.88376385"	2837	3330
1187	"1218"	"17 3241"	25	17	"3241"	"250173241"	"A"	"Melrose Ward 1 Precinct 1"	"Melrose Ward 1 Precinct 1"	0	"G5240"	"N"	788349	0	42.468143	-71.07406	70000000	124430	17	"3241"	"Melrose Ward 1 Precinct 1"	"MELROSE-1-001"	"MELROSE"	"1-001"	"0"	"528"	"0"	"0"	"0"	"647"	"5"	"0"	"150"	"0"	"1330"	"0.778761089"	1359	1774
1188	"1399"	"17 3293"	25	17	"3293"	"250173293"	"A"	"Newton Ward 8 Precinct 2"	"Newton Ward 8 Precinct 2"	0	"G5240"	"N"	1684606	0	42.303738	-71.1768	70000000	127982	17	"3293"	"Newton Ward 8 Precinct 2"	"NEWTON-8-002"	"NEWTON"	"8-002"	"0"	"550"	"0"	"0"	"2"	"823"	"4"	"0"	"149"	"0"	"1528"	"0.786838353"	1685	2295
1189	"1400"	"17 3294"	25	17	"3294"	"250173294"	"A"	"Newton Ward 8 Precinct 3"	"Newton Ward 8 Precinct 3"	0	"G5240"	"N"	2953663	43071	42.302525	-71.20224	70000000	128027	17	"3294"	"Newton Ward 8 Precinct 3"	"NEWTON-8-003"	"NEWTON"	"8-003"	"0"	"839"	"0"	"0"	"0"	"931"	"1"	"0"	"172"	"0"	"1943"	"0.829871416"	2003	2552
1190	"1401"	"17 3295"	25	17	"3295"	"250173295"	"A"	"Newton Ward 8 Precinct 4"	"Newton Ward 8 Precinct 4"	0	"G5240"	"N"	2689779	87313	42.293434	-71.19273	70000000	128116	17	"3295"	"Newton Ward 8 Precinct 4"	"NEWTON-8-004"	"NEWTON"	"8-004"	"0"	"632"	"0"	"1"	"0"	"749"	"3"	"0"	"152"	"0"	"1537"	"0.806122422"	2451	2980
1191	"1452"	"17 3296"	25	17	"3296"	"250173296"	"A"	"North Reading Precinct 1"	"North Reading Precinct 1"	0	"G5240"	"N"	12010348	338994	42.58712	-71.04961	70000000	128187	17	"3296"	"North Reading Precinct 1"	"NORTH READING-001"	"NORTH READING"	"1"	"0"	"648"	"0"	"0"	"1"	"1623"	"5"	"0"	"528"	"0"	"2805"	"0.551020384"	2801	3893
1192	"1453"	"17 3297"	25	17	"3297"	"250173297"	"A"	"North Reading Precinct 2"	"North Reading Precinct 2"	0	"G5240"	"N"	5530082	383584	42.587215	-71.11281	70000000	128256	17	"3297"	"North Reading Precinct 2"	"NORTH READING-002"	"NORTH READING"	"2"	"0"	"648"	"0"	"0"	"6"	"1325"	"9"	"0"	"354"	"0"	"2342"	"0.646706581"	2621	3422
1193	"1454"	"17 3298"	25	17	"3298"	"250173298"	"A"	"North Reading Precinct 3"	"North Reading Precinct 3"	0	"G5240"	"N"	9218278	95990	42.57195	-71.11479	70000000	128322	17	"3298"	"North Reading Precinct 3"	"NORTH READING-003"	"NORTH READING"	"3"	"0"	"681"	"1"	"0"	"5"	"1463"	"6"	"0"	"353"	"0"	"2509"	"0.658607364"	3026	3950
1194	"1455"	"17 3299"	25	17	"3299"	"250173299"	"A"	"North Reading Precinct 4"	"North Reading Precinct 4"	0	"G5240"	"N"	7273669	105184	42.582172	-71.08527	70000000	128382	17	"3299"	"North Reading Precinct 4"	"NORTH READING-004"	"NORTH READING"	"4"	"0"	"766"	"0"	"0"	"4"	"1423"	"12"	"0"	"429"	"0"	"2634"	"0.641004205"	2652	3627
1195	"1514"	"17 3300"	25	17	"3300"	"250173300"	"A"	"Pepperell Precinct 1"	"Pepperell Precinct 1"	0	"G5240"	"N"	15276024	267887	42.685905	-71.570694	70000000	128451	17	"3300"	"Pepperell Precinct 1"	"PEPPERELL-001"	"PEPPERELL"	"1"	"0"	"637"	"0"	"0"	"3"	"1629"	"20"	"0"	"487"	"0"	"2776"	"0.566725969"	3026	4056
1196	"1515"	"17 3301"	25	17	"3301"	"250173301"	"A"	"Pepperell Precinct 2"	"Pepperell Precinct 2"	0	"G5240"	"N"	22827645	1122763	42.653313	-71.620224	70000000	128557	17	"3301"	"Pepperell Precinct 2"	"PEPPERELL-002"	"PEPPERELL"	"2"	"0"	"551"	"0"	"0"	"5"	"1595"	"14"	"0"	"488"	"0"	"2653"	"0.530317605"	2733	3578
1197	"1516"	"17 3302"	25	17	"3302"	"250173302"	"A"	"Pepperell Precinct 3"	"Pepperell Precinct 3"	0	"G5240"	"N"	20429738	155645	42.694363	-71.623146	70000000	128662	17	"3302"	"Pepperell Precinct 3"	"PEPPERELL-003"	"PEPPERELL"	"3"	"0"	"592"	"0"	"0"	"4"	"1564"	"3"	"0"	"468"	"0"	"2631"	"0.558490574"	2846	3863
1198	"1915"	"17 3370"	25	17	"3370"	"250173370"	"A"	"Waltham Ward 1 Precinct 2"	"Waltham Ward 1 Precinct 2"	0	"G5240"	"N"	3304419	22417	42.39661	-71.22886	70000000	134290	17	"3370"	"Waltham Ward 1 Precinct 2"	"WALTHAM-01-002"	"WALTHAM"	"01-002"	"0"	"714"	"0"	"1"	"0"	"1412"	"11"	"0"	"236"	"0"	"2374"	"0.751578927"	2790	3291
1199	"1916"	"17 3371"	25	17	"3371"	"250173371"	"A"	"Waltham Ward 2 Precinct 1"	"Waltham Ward 2 Precinct 1"	0	"G5240"	"N"	2209813	7401	42.400208	-71.247154	70000000	134359	17	"3371"	"Waltham Ward 2 Precinct 1"	"WALTHAM-02-001"	"WALTHAM"	"02-001"	"0"	"771"	"0"	"0"	"3"	"1298"	"11"	"0"	"215"	"0"	"2298"	"0.781947255"	2678	3297
1200	"1917"	"17 3372"	25	17	"3372"	"250173372"	"A"	"Waltham Ward 2 Precinct 2"	"Waltham Ward 2 Precinct 2"	0	"G5240"	"N"	875641	173156	42.4077	-71.24398	70000000	134426	17	"3372"	"Waltham Ward 2 Precinct 2"	"WALTHAM-02-002"	"WALTHAM"	"02-002"	"0"	"853"	"0"	"0"	"2"	"1198"	"9"	"0"	"284"	"0"	"2346"	"0.750219882"	3213	3825
1201	"1918"	"17 3373"	25	17	"3373"	"250173373"	"A"	"Waltham Ward 3 Precinct 1"	"Waltham Ward 3 Precinct 1"	0	"G5240"	"N"	3406031	1620496	42.40725	-71.26169	70000000	134470	17	"3373"	"Waltham Ward 3 Precinct 1"	"WALTHAM-03-001"	"WALTHAM"	"03-001"	"0"	"686"	"0"	"0"	"2"	"1349"	"2"	"0"	"237"	"0"	"2276"	"0.743228614"	2525	3029
1202	"1134"	"17 3194"	25	17	"3194"	"250173194"	"A"	"Malden Ward 2 Precinct 2"	"Malden Ward 2 Precinct 2"	0	"G5240"	"N"	670813	0	42.419186	-71.08141	70000000	121155	17	"3194"	"Malden Ward 2 Precinct 2"	"MALDEN-2-002"	"MALDEN"	"2-002"	"0"	"904"	"0"	"0"	"2"	"824"	"5"	"0"	"127"	"0"	"1862"	"0.876818597"	3135	3849
1203	"1135"	"17 3195"	25	17	"3195"	"250173195"	"A"	"Malden Ward 3 Precinct 1"	"Malden Ward 3 Precinct 1"	0	"G5240"	"N"	715173	20294	42.42948	-71.08212	70000000	121218	17	"3195"	"Malden Ward 3 Precinct 1"	"MALDEN-3-001"	"MALDEN"	"3-001"	"0"	"850"	"1"	"0"	"2"	"920"	"7"	"0"	"92"	"0"	"1872"	"0.902335465"	2962	3393
1204	"1136"	"17 3196"	25	17	"3196"	"250173196"	"A"	"Malden Ward 3 Precinct 2"	"Malden Ward 3 Precinct 2"	0	"G5240"	"N"	1136073	3469	42.436928	-71.08102	70000000	121280	17	"3196"	"Malden Ward 3 Precinct 2"	"MALDEN-3-002"	"MALDEN"	"3-002"	"0"	"979"	"0"	"0"	"0"	"1111"	"6"	"0"	"153"	"0"	"2249"	"0.864840984"	2910	3542
1205	"1137"	"17 3197"	25	17	"3197"	"250173197"	"A"	"Malden Ward 4 Precinct 1"	"Malden Ward 4 Precinct 1"	0	"G5240"	"N"	598970	7458	42.434864	-71.069435	70000000	121362	17	"3197"	"Malden Ward 4 Precinct 1"	"MALDEN-4-001"	"MALDEN"	"4-001"	"0"	"595"	"0"	"0"	"2"	"794"	"4"	"0"	"108"	"0"	"1503"	"0.846372664"	3046	3635
1206	"1138"	"17 3198"	25	17	"3198"	"250173198"	"A"	"Malden Ward 4 Precinct 2"	"Malden Ward 4 Precinct 2"	0	"G5240"	"N"	483775	0	42.428303	-71.06844	70000000	121412	17	"3198"	"Malden Ward 4 Precinct 2"	"MALDEN-4-002"	"MALDEN"	"4-002"	"0"	"651"	"0"	"0"	"2"	"681"	"10"	"0"	"93"	"1"	"1438"	"0.875"	3390	4041
1207	"1139"	"17 3199"	25	17	"3199"	"250173199"	"A"	"Malden Ward 5 Precinct 1"	"Malden Ward 5 Precinct 1"	0	"G5240"	"N"	563139	0	42.431923	-71.05619	70000000	121475	17	"3199"	"Malden Ward 5 Precinct 1"	"MALDEN-5-001"	"MALDEN"	"5-001"	"0"	"866"	"0"	"0"	"1"	"919"	"9"	"0"	"106"	"0"	"1901"	"0.890946507"	3013	3776
1208	"1140"	"17 3200"	25	17	"3200"	"250173200"	"A"	"Malden Ward 5 Precinct 2"	"Malden Ward 5 Precinct 2"	0	"G5240"	"N"	1161405	5537	42.437878	-71.058174	70000000	121532	17	"3200"	"Malden Ward 5 Precinct 2"	"MALDEN-5-002"	"MALDEN"	"5-002"	"0"	"933"	"0"	"0"	"1"	"1093"	"2"	"0"	"156"	"0"	"2185"	"0.856749296"	2847	3507
1209	"1141"	"17 3201"	25	17	"3201"	"250173201"	"A"	"Malden Ward 6 Precinct 1"	"Malden Ward 6 Precinct 1"	0	"G5240"	"N"	1078556	1512	42.439796	-71.041725	70000000	121617	17	"3201"	"Malden Ward 6 Precinct 1"	"MALDEN-6-001"	"MALDEN"	"6-001"	"0"	"1017"	"0"	"1"	"2"	"1144"	"6"	"0"	"150"	"0"	"2320"	"0.871465325"	3345	4305
1210	"1142"	"17 3202"	25	17	"3202"	"250173202"	"A"	"Malden Ward 6 Precinct 2"	"Malden Ward 6 Precinct 2"	0	"G5240"	"N"	886763	0	42.430054	-71.04527	70000000	121676	17	"3202"	"Malden Ward 6 Precinct 2"	"MALDEN-6-002"	"MALDEN"	"6-002"	"0"	"898"	"0"	"0"	"1"	"801"	"3"	"0"	"100"	"0"	"1803"	"0.899799585"	2803	3678
1211	"1219"	"17 3242"	25	17	"3242"	"250173242"	"A"	"Melrose Ward 1 Precinct 2"	"Melrose Ward 1 Precinct 2"	0	"G5240"	"N"	561925	0	42.46802	-71.06587	70000000	124477	17	"3242"	"Melrose Ward 1 Precinct 2"	"MELROSE-1-002"	"MELROSE"	"1-002"	"0"	"469"	"0"	"0"	"0"	"608"	"7"	"0"	"139"	"0"	"1223"	"0.771381557"	1358	1695
1212	"1220"	"17 3243"	25	17	"3243"	"250173243"	"A"	"Melrose Ward 2 Precinct 1"	"Melrose Ward 2 Precinct 1"	0	"G5240"	"N"	806502	0	42.470917	-71.05589	70000000	124519	17	"3243"	"Melrose Ward 2 Precinct 1"	"MELROSE-2-001"	"MELROSE"	"2-001"	"0"	"525"	"0"	"0"	"2"	"703"	"5"	"0"	"197"	"0"	"1432"	"0.727146804"	1502	1997
1213	"1221"	"17 3244"	25	17	"3244"	"250173244"	"A"	"Melrose Ward 2 Precinct 2"	"Melrose Ward 2 Precinct 2"	0	"G5240"	"N"	498248	0	42.465042	-71.057526	70000000	124564	17	"3244"	"Melrose Ward 2 Precinct 2"	"MELROSE-2-002"	"MELROSE"	"2-002"	"0"	"465"	"0"	"0"	"2"	"714"	"6"	"0"	"177"	"0"	"1364"	"0.724299073"	1515	1845
1214	"1222"	"17 3245"	25	17	"3245"	"250173245"	"A"	"Melrose Ward 3 Precinct 1"	"Melrose Ward 3 Precinct 1"	0	"G5240"	"N"	635964	266	42.458206	-71.073715	70000000	124604	17	"3245"	"Melrose Ward 3 Precinct 1"	"MELROSE-3-001"	"MELROSE"	"3-001"	"0"	"533"	"0"	"0"	"2"	"712"	"4"	"0"	"172"	"0"	"1423"	"0.756028354"	1574	2036
1215	"1223"	"17 3246"	25	17	"3246"	"250173246"	"A"	"Melrose Ward 3 Precinct 2"	"Melrose Ward 3 Precinct 2"	0	"G5240"	"N"	402681	0	42.45423	-71.075226	70000000	124653	17	"3246"	"Melrose Ward 3 Precinct 2"	"MELROSE-3-002"	"MELROSE"	"3-002"	"0"	"508"	"0"	"0"	"1"	"683"	"1"	"0"	"154"	"0"	"1347"	"0.767371595"	1571	1949
1216	"1224"	"17 3247"	25	17	"3247"	"250173247"	"A"	"Melrose Ward 4 Precinct 1"	"Melrose Ward 4 Precinct 1"	0	"G5240"	"N"	701267	94227	42.45839	-71.06531	70000000	124691	17	"3247"	"Melrose Ward 4 Precinct 1"	"MELROSE-4-001"	"MELROSE"	"4-001"	"0"	"481"	"0"	"0"	"4"	"663"	"2"	"0"	"146"	"0"	"1296"	"0.767145157"	1523	1878
1217	"1225"	"17 3248"	25	17	"3248"	"250173248"	"A"	"Melrose Ward 4 Precinct 2"	"Melrose Ward 4 Precinct 2"	0	"G5240"	"N"	912588	0	42.46291	-71.048676	70000000	124741	17	"3248"	"Melrose Ward 4 Precinct 2"	"MELROSE-4-002"	"MELROSE"	"4-002"	"0"	"381"	"0"	"0"	"1"	"762"	"1"	"0"	"241"	"0"	"1386"	"0.612540185"	1343	1803
1218	"1226"	"17 3249"	25	17	"3249"	"250173249"	"A"	"Melrose Ward 5 Precinct 1"	"Melrose Ward 5 Precinct 1"	0	"G5240"	"N"	1300077	10328	42.444218	-71.07653	70000000	124782	17	"3249"	"Melrose Ward 5 Precinct 1"	"MELROSE-5-001"	"MELROSE"	"5-001"	"0"	"528"	"0"	"0"	"1"	"720"	"2"	"0"	"126"	"0"	"1377"	"0.80733943"	1686	2107
